File name,20200601S181BL.kcd
Result analysis file name,20200601S181BL-1.raf
Subject,20200602BSL1S179S180
Gender,Male
Age
Memo,20200602BSL1S179S180S181
Free comment 1,Recordings,20200601BSL1S179S180S181
Free comment 2,ch1 ,S179
Free comment 3,ch2,S180
Free comment 4,ch3,S181
Free comment 5,ch4 ,
Free comment 6,ch5,
Free comment 7,ch6 ,
Free comment 8,ch7,
Free comment 9,ch8,
Free comment 10,operator,sakthi

Time,Epoch No.,Stage,,
2020/06/01 12:27:18,1315,S,0,
2020/06/01 12:27:22,1316,S,0,
2020/06/01 12:27:26,1317,S,0,
2020/06/01 12:27:30,1318,S,0,
2020/06/01 12:27:34,1319,S,0,
2020/06/01 12:27:38,1320,S,0,
2020/06/01 12:27:42,1321,S,0,
2020/06/01 12:27:46,1322,S,0,
2020/06/01 12:27:50,1323,S,0,
2020/06/01 12:27:54,1324,S,0,
2020/06/01 12:27:58,1325,S,0,
2020/06/01 12:28:02,1326,R,0,
2020/06/01 12:28:06,1327,R,0,
2020/06/01 12:28:10,1328,R,0,
2020/06/01 12:28:14,1329,R,0,
2020/06/01 12:28:18,1330,R,0,
2020/06/01 12:28:22,1331,R,0,
2020/06/01 12:28:26,1332,R,0,
2020/06/01 12:28:30,1333,R,0,
2020/06/01 12:28:34,1334,R,0,
2020/06/01 12:28:38,1335,R,0,
2020/06/01 12:28:42,1336,R,0,
2020/06/01 12:28:46,1337,R,0,
2020/06/01 12:28:50,1338,R,0,
2020/06/01 12:28:54,1339,R,0,
2020/06/01 12:28:58,1340,R,0,
2020/06/01 12:29:02,1341,R,0,
2020/06/01 12:29:06,1342,R,0,
2020/06/01 12:29:10,1343,R,0,
2020/06/01 12:29:14,1344,R,0,
2020/06/01 12:29:18,1345,R,0,
2020/06/01 12:29:22,1346,R,0,
2020/06/01 12:29:26,1347,R,0,
2020/06/01 12:29:30,1348,l,0,
2020/06/01 12:29:34,1349,l,0,
2020/06/01 12:29:38,1350,l,0,
2020/06/01 12:29:42,1351,S,0,
2020/06/01 12:29:46,1352,S,0,
2020/06/01 12:29:50,1353,S,0,
2020/06/01 12:29:54,1354,S,0,
2020/06/01 12:29:58,1355,S,0,
2020/06/01 12:30:02,1356,S,0,
2020/06/01 12:30:06,1357,S,0,
2020/06/01 12:30:10,1358,S,0,
2020/06/01 12:30:14,1359,l,0,
2020/06/01 12:30:18,1360,S,0,
2020/06/01 12:30:22,1361,S,0,
2020/06/01 12:30:26,1362,S,0,
2020/06/01 12:30:30,1363,S,0,
2020/06/01 12:30:34,1364,S,0,
2020/06/01 12:30:38,1365,S,0,
2020/06/01 12:30:42,1366,S,0,
2020/06/01 12:30:46,1367,S,0,
2020/06/01 12:30:50,1368,S,0,
2020/06/01 12:30:54,1369,S,0,
2020/06/01 12:30:58,1370,S,0,
2020/06/01 12:31:02,1371,S,0,
2020/06/01 12:31:06,1372,l,0,
2020/06/01 12:31:10,1373,l,0,
2020/06/01 12:31:14,1374,l,0,
2020/06/01 12:31:18,1375,S,0,
2020/06/01 12:31:22,1376,S,0,
2020/06/01 12:31:26,1377,S,0,
2020/06/01 12:31:30,1378,S,0,
2020/06/01 12:31:34,1379,S,0,
2020/06/01 12:31:38,1380,S,0,
2020/06/01 12:31:42,1381,S,0,
2020/06/01 12:31:46,1382,S,0,
2020/06/01 12:31:50,1383,S,0,
2020/06/01 12:31:54,1384,S,0,
2020/06/01 12:31:58,1385,S,0,
2020/06/01 12:32:02,1386,S,0,
2020/06/01 12:32:06,1387,l,0,
2020/06/01 12:32:10,1388,l,0,
2020/06/01 12:32:14,1389,l,0,
2020/06/01 12:32:18,1390,S,0,
2020/06/01 12:32:22,1391,S,0,
2020/06/01 12:32:26,1392,S,0,
2020/06/01 12:32:30,1393,S,0,
2020/06/01 12:32:34,1394,S,0,
2020/06/01 12:32:38,1395,S,0,
2020/06/01 12:32:42,1396,S,0,
2020/06/01 12:32:46,1397,S,0,
2020/06/01 12:32:50,1398,S,0,
2020/06/01 12:32:54,1399,S,0,
2020/06/01 12:32:58,1400,S,0,
2020/06/01 12:33:02,1401,S,0,
2020/06/01 12:33:06,1402,S,0,
2020/06/01 12:33:10,1403,S,0,
2020/06/01 12:33:14,1404,S,0,
2020/06/01 12:33:18,1405,S,0,
2020/06/01 12:33:22,1406,S,0,
2020/06/01 12:33:26,1407,S,0,
2020/06/01 12:33:30,1408,S,0,
2020/06/01 12:33:34,1409,S,0,
2020/06/01 12:33:38,1410,S,0,
2020/06/01 12:33:42,1411,S,0,
2020/06/01 12:33:46,1412,S,0,
2020/06/01 12:33:50,1413,S,0,
2020/06/01 12:33:54,1414,S,0,
2020/06/01 12:33:58,1415,S,0,
2020/06/01 12:34:02,1416,S,0,
2020/06/01 12:34:06,1417,S,0,
2020/06/01 12:34:10,1418,S,0,
2020/06/01 12:34:14,1419,S,0,
2020/06/01 12:34:18,1420,S,0,
2020/06/01 12:34:22,1421,l,0,
2020/06/01 12:34:26,1422,l,0,
2020/06/01 12:34:30,1423,S,0,
2020/06/01 12:34:34,1424,S,0,
2020/06/01 12:34:38,1425,S,0,
2020/06/01 12:34:42,1426,S,0,
2020/06/01 12:34:46,1427,S,0,
2020/06/01 12:34:50,1428,S,0,
2020/06/01 12:34:54,1429,S,0,
2020/06/01 12:34:58,1430,S,0,
2020/06/01 12:35:02,1431,S,0,
2020/06/01 12:35:06,1432,S,0,
2020/06/01 12:35:10,1433,S,0,
2020/06/01 12:35:14,1434,S,0,
2020/06/01 12:35:18,1435,S,0,
2020/06/01 12:35:22,1436,S,0,
2020/06/01 12:35:26,1437,S,0,
2020/06/01 12:35:30,1438,S,0,
2020/06/01 12:35:34,1439,S,0,
2020/06/01 12:35:38,1440,S,0,
2020/06/01 12:35:42,1441,S,0,
2020/06/01 12:35:46,1442,S,0,
2020/06/01 12:35:50,1443,S,0,
2020/06/01 12:35:54,1444,S,0,
2020/06/01 12:35:58,1445,S,0,
2020/06/01 12:36:02,1446,S,0,
2020/06/01 12:36:06,1447,S,0,
2020/06/01 12:36:10,1448,l,0,
2020/06/01 12:36:14,1449,l,0,
2020/06/01 12:36:18,1450,l,0,
2020/06/01 12:36:22,1451,S,0,
2020/06/01 12:36:26,1452,S,0,
2020/06/01 12:36:30,1453,S,0,
2020/06/01 12:36:34,1454,S,0,
2020/06/01 12:36:38,1455,S,0,
2020/06/01 12:36:42,1456,S,0,
2020/06/01 12:36:46,1457,S,0,
2020/06/01 12:36:50,1458,S,0,
2020/06/01 12:36:54,1459,S,0,
2020/06/01 12:36:58,1460,S,0,
2020/06/01 12:37:02,1461,S,0,
2020/06/01 12:37:06,1462,S,0,
2020/06/01 12:37:10,1463,S,0,
2020/06/01 12:37:14,1464,S,0,
2020/06/01 12:37:18,1465,S,0,
2020/06/01 12:37:22,1466,S,0,
2020/06/01 12:37:26,1467,S,0,
2020/06/01 12:37:30,1468,S,0,
2020/06/01 12:37:34,1469,S,0,
2020/06/01 12:37:38,1470,S,0,
2020/06/01 12:37:42,1471,S,0,
2020/06/01 12:37:46,1472,S,0,
2020/06/01 12:37:50,1473,S,0,
2020/06/01 12:37:54,1474,S,0,
2020/06/01 12:37:58,1475,S,0,
2020/06/01 12:38:02,1476,S,0,
2020/06/01 12:38:06,1477,S,0,
2020/06/01 12:38:10,1478,S,0,
2020/06/01 12:38:14,1479,S,0,
2020/06/01 12:38:18,1480,S,0,
2020/06/01 12:38:22,1481,S,0,
2020/06/01 12:38:26,1482,S,0,
2020/06/01 12:38:30,1483,S,0,
2020/06/01 12:38:34,1484,S,0,
2020/06/01 12:38:38,1485,l,0,
2020/06/01 12:38:42,1486,l,0,
2020/06/01 12:38:46,1487,h,0,
2020/06/01 12:38:50,1488,l,0,
2020/06/01 12:38:54,1489,l,0,
2020/06/01 12:38:58,1490,S,0,
2020/06/01 12:39:02,1491,S,0,
2020/06/01 12:39:06,1492,S,0,
2020/06/01 12:39:10,1493,S,0,
2020/06/01 12:39:14,1494,S,0,
2020/06/01 12:39:18,1495,S,0,
2020/06/01 12:39:22,1496,S,0,
2020/06/01 12:39:26,1497,S,0,
2020/06/01 12:39:30,1498,S,0,
2020/06/01 12:39:34,1499,S,0,
2020/06/01 12:39:38,1500,S,0,
2020/06/01 12:39:42,1501,S,0,
2020/06/01 12:39:46,1502,S,0,
2020/06/01 12:39:50,1503,S,0,
2020/06/01 12:39:54,1504,S,0,
2020/06/01 12:39:58,1505,S,0,
2020/06/01 12:40:02,1506,S,0,
2020/06/01 12:40:06,1507,S,0,
2020/06/01 12:40:10,1508,R,0,
2020/06/01 12:40:14,1509,S,0,
2020/06/01 12:40:18,1510,S,0,
2020/06/01 12:40:22,1511,R,0,
2020/06/01 12:40:26,1512,R,0,
2020/06/01 12:40:30,1513,R,0,
2020/06/01 12:40:34,1514,R,0,
2020/06/01 12:40:38,1515,R,0,
2020/06/01 12:40:42,1516,R,0,
2020/06/01 12:40:46,1517,R,0,
2020/06/01 12:40:50,1518,R,0,
2020/06/01 12:40:54,1519,R,0,
2020/06/01 12:40:58,1520,R,0,
2020/06/01 12:41:02,1521,R,0,
2020/06/01 12:41:06,1522,R,0,
2020/06/01 12:41:10,1523,R,0,
2020/06/01 12:41:14,1524,R,0,
2020/06/01 12:41:18,1525,R,0,
2020/06/01 12:41:22,1526,R,0,
2020/06/01 12:41:26,1527,R,0,
2020/06/01 12:41:30,1528,R,0,
2020/06/01 12:41:34,1529,R,0,
2020/06/01 12:41:38,1530,R,0,
2020/06/01 12:41:42,1531,R,0,
2020/06/01 12:41:46,1532,R,0,
2020/06/01 12:41:50,1533,R,0,
2020/06/01 12:41:54,1534,R,0,
2020/06/01 12:41:58,1535,R,0,
2020/06/01 12:42:02,1536,R,0,
2020/06/01 12:42:06,1537,R,0,
2020/06/01 12:42:10,1538,R,0,
2020/06/01 12:42:14,1539,R,0,
2020/06/01 12:42:18,1540,R,0,
2020/06/01 12:42:22,1541,R,0,
2020/06/01 12:42:26,1542,R,0,
2020/06/01 12:42:30,1543,R,0,
2020/06/01 12:42:34,1544,R,0,
2020/06/01 12:42:38,1545,R,0,
2020/06/01 12:42:42,1546,R,0,
2020/06/01 12:42:46,1547,R,0,
2020/06/01 12:42:50,1548,R,0,
2020/06/01 12:42:54,1549,R,0,
2020/06/01 12:42:58,1550,R,0,
2020/06/01 12:43:02,1551,R,0,
2020/06/01 12:43:06,1552,R,0,
2020/06/01 12:43:10,1553,R*,0,
2020/06/01 12:43:14,1554,R,0,
2020/06/01 12:43:18,1555,l,0,
2020/06/01 12:43:22,1556,l,0,
2020/06/01 12:43:26,1557,l,0,
2020/06/01 12:43:30,1558,S,0,
2020/06/01 12:43:34,1559,S,0,
2020/06/01 12:43:38,1560,S,0,
2020/06/01 12:43:42,1561,S,0,
2020/06/01 12:43:46,1562,S,0,
2020/06/01 12:43:50,1563,l,0,
2020/06/01 12:43:54,1564,l,0,
2020/06/01 12:43:58,1565,l,0,
2020/06/01 12:44:02,1566,S,0,
2020/06/01 12:44:06,1567,S,0,
2020/06/01 12:44:10,1568,S,0,
2020/06/01 12:44:14,1569,S,0,
2020/06/01 12:44:18,1570,S,0,
2020/06/01 12:44:22,1571,S,0,
2020/06/01 12:44:26,1572,S,0,
2020/06/01 12:44:30,1573,S,0,
2020/06/01 12:44:34,1574,S,0,
2020/06/01 12:44:38,1575,S,0,
2020/06/01 12:44:42,1576,S,0,
2020/06/01 12:44:46,1577,S,0,
2020/06/01 12:44:50,1578,S,0,
2020/06/01 12:44:54,1579,S,0,
2020/06/01 12:44:58,1580,S,0,
2020/06/01 12:45:02,1581,S,0,
2020/06/01 12:45:06,1582,l,0,
2020/06/01 12:45:10,1583,l,0,
2020/06/01 12:45:14,1584,l,0,
2020/06/01 12:45:18,1585,S,0,
2020/06/01 12:45:22,1586,S,0,
2020/06/01 12:45:26,1587,S,0,
2020/06/01 12:45:30,1588,S,0,
2020/06/01 12:45:34,1589,S,0,
2020/06/01 12:45:38,1590,S,0,
2020/06/01 12:45:42,1591,S,0,
2020/06/01 12:45:46,1592,S,0,
2020/06/01 12:45:50,1593,S,0,
2020/06/01 12:45:54,1594,S,0,
2020/06/01 12:45:58,1595,S,0,
2020/06/01 12:46:02,1596,S,0,
2020/06/01 12:46:06,1597,S,0,
2020/06/01 12:46:10,1598,S,0,
2020/06/01 12:46:14,1599,S,0,
2020/06/01 12:46:18,1600,l,0,
2020/06/01 12:46:22,1601,S,0,
2020/06/01 12:46:26,1602,S,0,
2020/06/01 12:46:30,1603,S,0,
2020/06/01 12:46:34,1604,S,0,
2020/06/01 12:46:38,1605,S,0,
2020/06/01 12:46:42,1606,S,0,
2020/06/01 12:46:46,1607,S,0,
2020/06/01 12:46:50,1608,S,0,
2020/06/01 12:46:54,1609,S,0,
2020/06/01 12:46:58,1610,S,0,
2020/06/01 12:47:02,1611,S,0,
2020/06/01 12:47:06,1612,S,0,
2020/06/01 12:47:10,1613,S,0,
2020/06/01 12:47:14,1614,S,0,
2020/06/01 12:47:18,1615,S,0,
2020/06/01 12:47:22,1616,S,0,
2020/06/01 12:47:26,1617,S,0,
2020/06/01 12:47:30,1618,S,0,
2020/06/01 12:47:34,1619,S,0,
2020/06/01 12:47:38,1620,S,0,
2020/06/01 12:47:42,1621,S,0,
2020/06/01 12:47:46,1622,S,0,
2020/06/01 12:47:50,1623,S,0,
2020/06/01 12:47:54,1624,S,0,
2020/06/01 12:47:58,1625,S,0,
2020/06/01 12:48:02,1626,S,0,
2020/06/01 12:48:06,1627,S,0,
2020/06/01 12:48:10,1628,S,0,
2020/06/01 12:48:14,1629,S,0,
2020/06/01 12:48:18,1630,S,0,
2020/06/01 12:48:22,1631,S,0,
2020/06/01 12:48:26,1632,S,0,
2020/06/01 12:48:30,1633,S,0,
2020/06/01 12:48:34,1634,S,0,
2020/06/01 12:48:38,1635,S,0,
2020/06/01 12:48:42,1636,S,0,
2020/06/01 12:48:46,1637,S,0,
2020/06/01 12:48:50,1638,S,0,
2020/06/01 12:48:54,1639,S,0,
2020/06/01 12:48:58,1640,S,0,
2020/06/01 12:49:02,1641,S,0,
2020/06/01 12:49:06,1642,S,0,
2020/06/01 12:49:10,1643,S,0,
2020/06/01 12:49:14,1644,S,0,
2020/06/01 12:49:18,1645,S,0,
2020/06/01 12:49:22,1646,S,0,
2020/06/01 12:49:26,1647,S,0,
2020/06/01 12:49:30,1648,S,0,
2020/06/01 12:49:34,1649,S,0,
2020/06/01 12:49:38,1650,S,0,
2020/06/01 12:49:42,1651,S,0,
2020/06/01 12:49:46,1652,S,0,
2020/06/01 12:49:50,1653,l,0,
2020/06/01 12:49:54,1654,l,0,
2020/06/01 12:49:58,1655,l,0,
2020/06/01 12:50:02,1656,l,0,
2020/06/01 12:50:06,1657,l,0,
2020/06/01 12:50:10,1658,S,0,
2020/06/01 12:50:14,1659,S,0,
2020/06/01 12:50:18,1660,S,0,
2020/06/01 12:50:22,1661,S,0,
2020/06/01 12:50:26,1662,S,0,
2020/06/01 12:50:30,1663,S,0,
2020/06/01 12:50:34,1664,S,0,
2020/06/01 12:50:38,1665,S,0,
2020/06/01 12:50:42,1666,S,0,
2020/06/01 12:50:46,1667,S,0,
2020/06/01 12:50:50,1668,S,0,
2020/06/01 12:50:54,1669,S,0,
2020/06/01 12:50:58,1670,S,0,
2020/06/01 12:51:02,1671,l,0,
2020/06/01 12:51:06,1672,l,0,
2020/06/01 12:51:10,1673,S,0,
2020/06/01 12:51:14,1674,S,0,
2020/06/01 12:51:18,1675,S,0,
2020/06/01 12:51:22,1676,S,0,
2020/06/01 12:51:26,1677,S,0,
2020/06/01 12:51:30,1678,S,0,
2020/06/01 12:51:34,1679,S,0,
2020/06/01 12:51:38,1680,S,0,
2020/06/01 12:51:42,1681,S,0,
2020/06/01 12:51:46,1682,S,0,
2020/06/01 12:51:50,1683,S,0,
2020/06/01 12:51:54,1684,S,0,
2020/06/01 12:51:58,1685,S,0,
2020/06/01 12:52:02,1686,S,0,
2020/06/01 12:52:06,1687,S,0,
2020/06/01 12:52:10,1688,S,0,
2020/06/01 12:52:14,1689,l,0,
2020/06/01 12:52:18,1690,l,0,
2020/06/01 12:52:22,1691,S,0,
2020/06/01 12:52:26,1692,S,0,
2020/06/01 12:52:30,1693,S,0,
2020/06/01 12:52:34,1694,S,0,
2020/06/01 12:52:38,1695,S,0,
2020/06/01 12:52:42,1696,S,0,
2020/06/01 12:52:46,1697,S,0,
2020/06/01 12:52:50,1698,S,0,
2020/06/01 12:52:54,1699,S,0,
2020/06/01 12:52:58,1700,S,0,
2020/06/01 12:53:02,1701,S,0,
2020/06/01 12:53:06,1702,S,0,
2020/06/01 12:53:10,1703,S,0,
2020/06/01 12:53:14,1704,S,0,
2020/06/01 12:53:18,1705,S,0,
2020/06/01 12:53:22,1706,S,0,
2020/06/01 12:53:26,1707,S,0,
2020/06/01 12:53:30,1708,S,0,
2020/06/01 12:53:34,1709,S,0,
2020/06/01 12:53:38,1710,S,0,
2020/06/01 12:53:42,1711,S,0,
2020/06/01 12:53:46,1712,S,0,
2020/06/01 12:53:50,1713,S,0,
2020/06/01 12:53:54,1714,S,0,
2020/06/01 12:53:58,1715,S,0,
2020/06/01 12:54:02,1716,l,0,
2020/06/01 12:54:06,1717,l,0,
2020/06/01 12:54:10,1718,l,0,
2020/06/01 12:54:14,1719,S,0,
2020/06/01 12:54:18,1720,S,0,
2020/06/01 12:54:22,1721,S,0,
2020/06/01 12:54:26,1722,S,0,
2020/06/01 12:54:30,1723,S,0,
2020/06/01 12:54:34,1724,S,0,
2020/06/01 12:54:38,1725,l,0,
2020/06/01 12:54:42,1726,l,0,
2020/06/01 12:54:46,1727,l,0,
2020/06/01 12:54:50,1728,l,0,
2020/06/01 12:54:54,1729,l,0,
2020/06/01 12:54:58,1730,l,0,
2020/06/01 12:55:02,1731,l,0,
2020/06/01 12:55:06,1732,l,0,
2020/06/01 12:55:10,1733,l,0,
2020/06/01 12:55:14,1734,l,0,
2020/06/01 12:55:18,1735,l,0,
2020/06/01 12:55:22,1736,l,0,
2020/06/01 12:55:26,1737,l,0,
2020/06/01 12:55:30,1738,l,0,
2020/06/01 12:55:34,1739,l,0,
2020/06/01 12:55:38,1740,l,0,
2020/06/01 12:55:42,1741,l,0,
2020/06/01 12:55:46,1742,l,0,
2020/06/01 12:55:50,1743,h,0,
2020/06/01 12:55:54,1744,l,0,
2020/06/01 12:55:58,1745,l,0,
2020/06/01 12:56:02,1746,h,0,
2020/06/01 12:56:06,1747,l,0,
2020/06/01 12:56:10,1748,l,0,
2020/06/01 12:56:14,1749,l,0,
2020/06/01 12:56:18,1750,l,0,
2020/06/01 12:56:22,1751,l,0,
2020/06/01 12:56:26,1752,l,0,
2020/06/01 12:56:30,1753,l,0,
2020/06/01 12:56:34,1754,l,0,
2020/06/01 12:56:38,1755,l,0,
2020/06/01 12:56:42,1756,l,0,
2020/06/01 12:56:46,1757,l,0,
2020/06/01 12:56:50,1758,l,0,
2020/06/01 12:56:54,1759,l,0,
2020/06/01 12:56:58,1760,l,0,
2020/06/01 12:57:02,1761,l,0,
2020/06/01 12:57:06,1762,l,0,
2020/06/01 12:57:10,1763,l,0,
2020/06/01 12:57:14,1764,l,0,
2020/06/01 12:57:18,1765,l,0,
2020/06/01 12:57:22,1766,l,0,
2020/06/01 12:57:26,1767,l,0,
2020/06/01 12:57:30,1768,l,0,
2020/06/01 12:57:34,1769,l,0,
2020/06/01 12:57:38,1770,l,0,
2020/06/01 12:57:42,1771,l,0,
2020/06/01 12:57:46,1772,l,0,
2020/06/01 12:57:50,1773,l,0,
2020/06/01 12:57:54,1774,l,0,
2020/06/01 12:57:58,1775,l,0,
2020/06/01 12:58:02,1776,l,0,
2020/06/01 12:58:06,1777,l,0,
2020/06/01 12:58:10,1778,l,0,
2020/06/01 12:58:14,1779,l,0,
2020/06/01 12:58:18,1780,l,0,
2020/06/01 12:58:22,1781,l,0,
2020/06/01 12:58:26,1782,l,0,
2020/06/01 12:58:30,1783,l,0,
2020/06/01 12:58:34,1784,l,0,
2020/06/01 12:58:38,1785,l,0,
2020/06/01 12:58:42,1786,l,0,
2020/06/01 12:58:46,1787,l,0,
2020/06/01 12:58:50,1788,l,0,
2020/06/01 12:58:54,1789,l,0,
2020/06/01 12:58:58,1790,l,0,
2020/06/01 12:59:02,1791,l,0,
2020/06/01 12:59:06,1792,l,0,
2020/06/01 12:59:10,1793,l,0,
2020/06/01 12:59:14,1794,l,0,
2020/06/01 12:59:18,1795,l,0,
2020/06/01 12:59:22,1796,l,0,
2020/06/01 12:59:26,1797,l,0,
2020/06/01 12:59:30,1798,l,0,
2020/06/01 12:59:34,1799,l,0,
2020/06/01 12:59:38,1800,l,0,
2020/06/01 12:59:42,1801,l,0,
2020/06/01 12:59:46,1802,l,0,
2020/06/01 12:59:50,1803,l,0,
2020/06/01 12:59:54,1804,l,0,
2020/06/01 12:59:58,1805,l,0,
2020/06/01 13:00:02,1806,l,0,
2020/06/01 13:00:06,1807,l,0,
2020/06/01 13:00:10,1808,l,0,
2020/06/01 13:00:14,1809,l,0,
2020/06/01 13:00:18,1810,l,0,
2020/06/01 13:00:22,1811,l,0,
2020/06/01 13:00:26,1812,l,0,
2020/06/01 13:00:30,1813,l,0,
2020/06/01 13:00:34,1814,l,0,
2020/06/01 13:00:38,1815,l,0,
2020/06/01 13:00:42,1816,l,0,
2020/06/01 13:00:46,1817,l,0,
2020/06/01 13:00:50,1818,l,0,
2020/06/01 13:00:54,1819,l,0,
2020/06/01 13:00:58,1820,l,0,
2020/06/01 13:01:02,1821,l,0,
2020/06/01 13:01:06,1822,h,0,
2020/06/01 13:01:10,1823,l,0,
2020/06/01 13:01:14,1824,l,0,
2020/06/01 13:01:18,1825,h,0,
2020/06/01 13:01:22,1826,h,0,
2020/06/01 13:01:26,1827,h,0,
2020/06/01 13:01:30,1828,h,0,
2020/06/01 13:01:34,1829,h,0,
2020/06/01 13:01:38,1830,l,0,
2020/06/01 13:01:42,1831,l,0,
2020/06/01 13:01:46,1832,l,0,
2020/06/01 13:01:50,1833,l,0,
2020/06/01 13:01:54,1834,l,0,
2020/06/01 13:01:58,1835,l,0,
2020/06/01 13:02:02,1836,l,0,
2020/06/01 13:02:06,1837,l,0,
2020/06/01 13:02:10,1838,l,0,
2020/06/01 13:02:14,1839,l,0,
2020/06/01 13:02:18,1840,l,0,
2020/06/01 13:02:22,1841,l,0,
2020/06/01 13:02:26,1842,h,0,
2020/06/01 13:02:30,1843,l,0,
2020/06/01 13:02:34,1844,l,0,
2020/06/01 13:02:38,1845,l,0,
2020/06/01 13:02:42,1846,l,0,
2020/06/01 13:02:46,1847,l,0,
2020/06/01 13:02:50,1848,h,0,
2020/06/01 13:02:54,1849,l,0,
2020/06/01 13:02:58,1850,l,0,
2020/06/01 13:03:02,1851,l,0,
2020/06/01 13:03:06,1852,l,0,
2020/06/01 13:03:10,1853,l,0,
2020/06/01 13:03:14,1854,l,0,
2020/06/01 13:03:18,1855,l,0,
2020/06/01 13:03:22,1856,l,0,
2020/06/01 13:03:26,1857,l,0,
2020/06/01 13:03:30,1858,l,0,
2020/06/01 13:03:34,1859,l,0,
2020/06/01 13:03:38,1860,l,0,
2020/06/01 13:03:42,1861,l,0,
2020/06/01 13:03:46,1862,l,0,
2020/06/01 13:03:50,1863,l,0,
2020/06/01 13:03:54,1864,l,0,
2020/06/01 13:03:58,1865,l,0,
2020/06/01 13:04:02,1866,l,0,
2020/06/01 13:04:06,1867,l,0,
2020/06/01 13:04:10,1868,l,0,
2020/06/01 13:04:14,1869,l,0,
2020/06/01 13:04:18,1870,l,0,
2020/06/01 13:04:22,1871,l,0,
2020/06/01 13:04:26,1872,l,0,
2020/06/01 13:04:30,1873,l,0,
2020/06/01 13:04:34,1874,l,0,
2020/06/01 13:04:38,1875,l,0,
2020/06/01 13:04:42,1876,l,0,
2020/06/01 13:04:46,1877,l,0,
2020/06/01 13:04:50,1878,l,0,
2020/06/01 13:04:54,1879,l,0,
2020/06/01 13:04:58,1880,l,0,
2020/06/01 13:05:02,1881,l,0,
2020/06/01 13:05:06,1882,l,0,
2020/06/01 13:05:10,1883,l,0,
2020/06/01 13:05:14,1884,l,0,
2020/06/01 13:05:18,1885,l,0,
2020/06/01 13:05:22,1886,l,0,
2020/06/01 13:05:26,1887,l,0,
2020/06/01 13:05:30,1888,l,0,
2020/06/01 13:05:34,1889,l,0,
2020/06/01 13:05:38,1890,l,0,
2020/06/01 13:05:42,1891,l,0,
2020/06/01 13:05:46,1892,l,0,
2020/06/01 13:05:50,1893,l,0,
2020/06/01 13:05:54,1894,l,0,
2020/06/01 13:05:58,1895,l,0,
2020/06/01 13:06:02,1896,l,0,
2020/06/01 13:06:06,1897,l,0,
2020/06/01 13:06:10,1898,l,0,
2020/06/01 13:06:14,1899,l,0,
2020/06/01 13:06:18,1900,l,0,
2020/06/01 13:06:22,1901,l,0,
2020/06/01 13:06:26,1902,l,0,
2020/06/01 13:06:30,1903,l,0,
2020/06/01 13:06:34,1904,l,0,
2020/06/01 13:06:38,1905,l,0,
2020/06/01 13:06:42,1906,l,0,
2020/06/01 13:06:46,1907,l,0,
2020/06/01 13:06:50,1908,l,0,
2020/06/01 13:06:54,1909,l,0,
2020/06/01 13:06:58,1910,l,0,
2020/06/01 13:07:02,1911,l,0,
2020/06/01 13:07:06,1912,l,0,
2020/06/01 13:07:10,1913,l,0,
2020/06/01 13:07:14,1914,l,0,
2020/06/01 13:07:18,1915,l,0,
2020/06/01 13:07:22,1916,l,0,
2020/06/01 13:07:26,1917,l,0,
2020/06/01 13:07:30,1918,l,0,
2020/06/01 13:07:34,1919,l,0,
2020/06/01 13:07:38,1920,l,0,
2020/06/01 13:07:42,1921,l,0,
2020/06/01 13:07:46,1922,l,0,
2020/06/01 13:07:50,1923,l,0,
2020/06/01 13:07:54,1924,h,0,
2020/06/01 13:07:58,1925,h,0,
2020/06/01 13:08:02,1926,l,0,
2020/06/01 13:08:06,1927,h,0,
2020/06/01 13:08:10,1928,h,0,
2020/06/01 13:08:14,1929,h,0,
2020/06/01 13:08:18,1930,h,0,
2020/06/01 13:08:22,1931,h,0,
2020/06/01 13:08:26,1932,l,0,
2020/06/01 13:08:30,1933,l,0,
2020/06/01 13:08:34,1934,l,0,
2020/06/01 13:08:38,1935,l,0,
2020/06/01 13:08:42,1936,l,0,
2020/06/01 13:08:46,1937,l,0,
2020/06/01 13:08:50,1938,l,0,
2020/06/01 13:08:54,1939,l,0,
2020/06/01 13:08:58,1940,l,0,
2020/06/01 13:09:02,1941,l,0,
2020/06/01 13:09:06,1942,l,0,
2020/06/01 13:09:10,1943,l,0,
2020/06/01 13:09:14,1944,l,0,
2020/06/01 13:09:18,1945,l,0,
2020/06/01 13:09:22,1946,l,0,
2020/06/01 13:09:26,1947,l,0,
2020/06/01 13:09:30,1948,l,0,
2020/06/01 13:09:34,1949,l*,0,
2020/06/01 13:09:38,1950,l*,0,
2020/06/01 13:09:42,1951,l,0,
2020/06/01 13:09:46,1952,l,0,
2020/06/01 13:09:50,1953,l,0,
2020/06/01 13:09:54,1954,l,0,
2020/06/01 13:09:58,1955,l,0,
2020/06/01 13:10:02,1956,l,0,
2020/06/01 13:10:06,1957,l,0,
2020/06/01 13:10:10,1958,l,0,
2020/06/01 13:10:14,1959,l,0,
2020/06/01 13:10:18,1960,l,0,
2020/06/01 13:10:22,1961,l,0,
2020/06/01 13:10:26,1962,l,0,
2020/06/01 13:10:30,1963,l,0,
2020/06/01 13:10:34,1964,l,0,
2020/06/01 13:10:38,1965,l,0,
2020/06/01 13:10:42,1966,S,0,
2020/06/01 13:10:46,1967,l,0,
2020/06/01 13:10:50,1968,h,0,
